A0A0A6YYL3_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0A6YYL3_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0B4J1W7_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0B4J1W7_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0B4J2C4_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0B4J2D5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0B4J2E5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0B4J2E5_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0B4J2F2_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0C4DFX4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0C4DFX4_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0C4DFX4_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0C4DFX4_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0C4DFX4_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0C4DFX4_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0D9SFI3_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JJF7_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JKD1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JKW9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JL52_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JLE6_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JLG4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JLW4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JMZ2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JMZ2_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JMZ2_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JMZ2_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JMZ2_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JN53_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JNF4_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JNQ3_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JNQ3_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JPF8_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JPF8_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JPN4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0G2JS52_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0J9YWL9_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0J9YX57_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0J9YXQ4_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0J9YXQ4_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0J9YXQ4_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0J9YXV3_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0J9YY54_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0J9YY54_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0K2S4Q6_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0M3HER8_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RQF7_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RQG5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RQG5_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RQI7_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RQK1_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RQS6_2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RR11_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RR37_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RR37_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RRE5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RRI6_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RRK4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RRK4_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0U1RRL7_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A140T8X8_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A140TA35_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A140TA36_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A140TA62_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A140TA64_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A140TA67_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A183_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTD5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTG1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTH6_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTH6_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTH6_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTI1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTI8_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTJ6_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTJ6_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTL2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTR0_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTR3_1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTR4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTS1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTS1_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTU1_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTW7_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTZ2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GTZ2_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GU29_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GU33_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUA5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUA6_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUA6_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUA9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUC4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUJ8_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUL7_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUS0_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUS0_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUT2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUV1_3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUV7_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUW6_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUX0_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GUY1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GV03_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GV03_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GV85_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GV90_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GV96_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVB3_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVG4_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVG6_1	3	2	1	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVG6_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVH6_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVH7_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVI7_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVM6_1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVM6_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVN3_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVQ3_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVS7_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVY2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVY4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GVZ6_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GW59_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GW59_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GW64_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GWB2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GWG4_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GWH4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GWH4_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1B0GWI6_1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1C7CYV8_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PN81_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PNU3_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PP81_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PP97_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPD8_2	5	4	3	2	1	0	0	0	0	0	0	0	0	0
A0A1W2PPE2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPE3_1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPE3_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPF3_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPF3_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPF3_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPH5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPK0_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPK0_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPL8_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPM1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PPW3_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PQ09_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PQ45_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PQ72_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PQ73_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PQM1_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PQM1_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PR48_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PR64_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PR80_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PR82_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PR95_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PRN6_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PRP0_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PRV1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A1W2PS18_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YEV6_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YEX9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YEY9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YF01_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YF18_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YF31_1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YF46_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YF58_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YF58_2	4	2	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YF60_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YF77_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A286YFB4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y2Y2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y2Y2_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y4L2_2	2	1	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y4M4_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y4Y8_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y619_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y747_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y7G9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y7Y5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y872_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y872_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8Y872_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YCJ5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YCJ5_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YE69_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YE69_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YE69_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YF49_1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YFF1_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YFF1_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YFF1_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YFF1_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YFL7_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YFM6_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2R8YFR7_1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A2Z4LIS9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3B3IRU6_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3B3IRU6_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3B3IRU6_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3B3IT34_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3B3IT50_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3B3IT50_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3B3IT52_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3B3IT52_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3B3IU46_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A3B3IU63_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C030_1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C071_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C086_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C086_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C0I6_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C0N9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C0N9_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C0T7_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C0T7_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C0Y3_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C0Y3_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C0Z2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C162_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C191_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C193_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C1I1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A494C1R9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A499FJ33_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AUZ9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AUZ9_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AUZ9_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AUZ9_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AV02_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AVI2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AVK6_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AVK6_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AVK6_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AVK6_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0AVT1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0FGR8_1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
A0FGR8_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0FGR9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0FGR9_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0JLT2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0JLT2_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0JNW5_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0JNW5_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0JNW5_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0JNW5_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0JNW5_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0JP26_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0JP26_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0MZ66_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0MZ66_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0PG75_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0PJW8_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0PJX2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0PJX4_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0PJY2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0PJZ3_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0PK05_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A4G5_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A4S6_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A4V9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A4V9_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A519_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A519_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A519_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A580_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A5B4_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A5C7_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A5C7_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A5D9_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A5D9_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A5D9_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1A5D9_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1E959_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1KXE4_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1KZ92_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L020_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L0T0_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L162_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L162_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L168_5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L170_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L390_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L390_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L390_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L390_9	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L390_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L429_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L443_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L443_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L443_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L453_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L4H1_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L4H1_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L4K1_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1L4L8_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1X283_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1X283_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1XBS5_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1YPR0_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1Z1Q3_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2A288_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2A288_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2A2V5_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2A2Y4_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2A2Z9_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2A368_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2A3K4_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2A3K4_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2A3L6_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
